vehicle_id,lat,lon,direction,timestamp,stop_sequence,trip_id,route_id,agency
y1253,42.306301,-71.077948,1,2026-03-31 15:12:45,1,73766452,28,MBTA
y1251,42.27674,-71.093584,0,2026-03-31 15:12:50,29,73766455,28,MBTA
y1224,42.26708,-71.0919,1,2026-03-31 15:12:30,1,73766453,28,MBTA
y1217,42.268707,-71.093601,1,2026-03-31 15:12:41,2,73766457,28,MBTA
y1210,42.284631,-71.091171,1,2026-03-31 15:12:49,9,73766476,28,MBTA
y1209,42.26656,-71.09364,0,2026-03-31 15:12:55,34,73766459,28,MBTA
y1207,42.312582,-71.083255,0,2026-03-31 15:12:54,14,73766608,28,MBTA
y1201,42.327161,-71.083003,1,2026-03-31 15:12:55,30,73766533,28,MBTA
y1627,42.279084,-71.14717,0,2026-03-31 15:12:50,46,74213842_2,38,MBTA
y1610,42.287098,-71.149951,0,2026-03-31 15:12:54,34,74213843_2,37,MBTA
y1262,42.337924,-71.095522,0,2026-03-31 15:12:40,8,73767315,39,MBTA
y1261,42.331518,-71.111852,0,2026-03-31 15:12:43,13,73767314,39,MBTA
y1260,42.346336,-71.081353,0,2026-03-31 15:12:52,4,73767318,39,MBTA
y1258,42.34762,-71.07445,0,2026-03-31 15:12:35,1,73767320,39,MBTA
y1257,42.338515,-71.093374,1,2026-03-31 15:12:51,19,73767399,39,MBTA
y1254,42.29969,-71.11436,1,2026-03-31 15:12:44,1,73767345,39,MBTA
y1252,42.312163,-71.114207,1,2026-03-31 15:12:51,5,73767359,39,MBTA
y1250,42.29998,-71.11459,1,2026-03-31 15:12:44,1,73767322,39,MBTA
y1219,42.349912,-71.077717,1,2026-03-31 15:12:51,24,73767313,39,MBTA
y1215,42.326537,-71.11143,0,2026-03-31 15:12:49,8,73767374,39,MBTA
y3292,42.350427,-71.109145,0,2026-03-31 15:12:48,5,73584601,57,MBTA
y3288,42.348917,-71.096253,1,2026-03-31 15:12:55,34,73584542,57,MBTA
y3284,42.352258,-71.126,1,2026-03-31 15:12:51,27,73584535,57,MBTA
y3256,42.349067,-71.150723,0,2026-03-31 15:12:47,16,73584603,57,MBTA
y3253,42.353592,-71.136505,1,2026-03-31 15:12:54,24,73584546,57,MBTA
y3223,42.356948,-71.183755,0,2026-03-31 15:12:54,30,73584602,57,MBTA
y3218,42.352812,-71.129659,0,2026-03-31 15:12:53,10,73584604,57,MBTA
y3203,42.350308,-71.170801,1,2026-03-31 15:12:51,12,73584547,57,MBTA
y3200,42.36392593383789,-71.18511962890625,1,2026-03-31 15:12:41,1,73584776,57,MBTA
y3285,42.33177,-71.096276,1,2026-03-31 15:12:56,31,73583995,66,MBTA
y3281,42.377365,-71.120048,1,2026-03-31 15:12:55,1,73583997,66,MBTA
y3278,42.3773,-71.12004,1,2026-03-31 15:12:09,1,73583996,66,MBTA
y3271,42.34913,-71.129918,1,2026-03-31 15:12:56,8,73583774,66,MBTA
y3270,42.331573486328125,-71.09552764892578,1,2026-03-31 15:12:47,23,73583776,66,MBTA
y3269,42.348142,-71.129266,0,2026-03-31 15:12:49,20,73583871,66,MBTA
y3264,42.353251,-71.134708,1,2026-03-31 15:12:53,15,73583988,66,MBTA
y3258,42.330802,-71.088423,0,2026-03-31 15:12:54,3,73583875,66,MBTA
y3257,42.329429626464844,-71.08386993408203,0,2026-03-31 15:12:43,1,73583877,66,MBTA
y3252,42.37355041503906,-71.11894989013672,1,2026-03-31 15:12:35,1,73584001,66,MBTA
y3251,42.370491,-71.121938,1,2026-03-31 15:12:43,4,73583990,66,MBTA
y3243,42.33625793457031,-71.12089538574219,1,2026-03-31 15:12:48,22,73583998,66,MBTA
y3232,42.35181,-71.13177,0,2026-03-31 15:12:09,22,73583873,66,MBTA
y3219,42.331797,-71.117343,0,2026-03-31 15:12:54,13,73583874,66,MBTA
y3217,42.331796,-71.112912,1,2026-03-31 15:12:54,25,73583992,66,MBTA
y3205,42.352133,-71.131894,1,2026-03-31 15:12:54,7,73584738,66,MBTA
y1924,42.33148,-71.09488,1,2026-03-31 15:12:30,23,73603240,66,MBTA
y3152,42.391417,-71.038103,1,2026-03-31 15:12:51,21,73901930,111,MBTA
y3148,42.404055,-71.035956,1,2026-03-31 15:12:47,11,73901853,111,MBTA
y3130,42.371805,-71.065491,1,2026-03-31 15:12:50,22,73901735,111,MBTA
y3128,42.405242,-71.030669,0,2026-03-31 15:12:52,18,73901712,111,MBTA
y2089,42.388391,-71.073774,0,2026-03-31 15:12:51,1,73901933,111,MBTA
y2082,42.37029,-71.060794,0,2026-03-31 15:12:54,3,73901754,111,MBTA
y2074,42.389953,-71.037361,0,2026-03-31 15:12:50,5,73901804,111,MBTA
y2061,42.405391,-71.030414,1,2026-03-31 15:12:53,8,73901969,111,MBTA
y2058,42.403484,-71.036123,0,2026-03-31 15:12:56,15,73901816,111,MBTA
y2032,42.36258,-71.05731,0,2026-03-31 15:12:33,1,73901737,111,MBTA
y2028,42.391194,-71.034929,0,2026-03-31 15:12:51,7,73901740,111,MBTA
y2016,42.362532,-71.056166,0,2026-03-31 15:12:52,1,73901736,111,MBTA
y2014,42.40199,-71.03519,0,2026-03-31 15:12:42,14,73901892,111,MBTA
y2012,42.36182,-71.05775,0,2026-03-31 15:12:44,1,73901842,111,MBTA
y1998,42.4157,-71.03296,1,2026-03-31 15:12:36,1,73901777,111,MBTA
y2053,42.357822,-71.127002,0,2026-03-31 15:12:48,15,73870779,64,MBTA
y1993,42.355168,-71.16278,1,2026-03-31 15:12:50,3,73870780,64,MBTA
y1979,42.364136,-71.087882,1,2026-03-31 15:12:51,28,73870836,64,MBTA
y0783,42.300079,-71.062239,0,2026-03-31 15:12:51,1,74122219,201,MBTA
y1707,42.277718,-71.127627,0,2026-03-31 15:12:51,14,74213561,50,MBTA
y1690,42.289823,-71.124541,1,2026-03-31 15:12:54,22,74213400,50,MBTA
y1687,42.32884,-71.08529,1,2026-03-31 15:12:33,20,74213191,42,MBTA
y1683,42.322335,-71.091014,1,2026-03-31 15:12:53,15,74213300,42,MBTA
y1668,42.30023,-71.11384,1,2026-03-31 15:12:36,1,74213200,42,MBTA
y3149,42.37874,-71.092734,1,2026-03-31 15:12:52,31,73870323,87,MBTA
y3145,42.37819,-71.09167,0,2026-03-31 15:12:41,4,73870262,87,MBTA
y3139,42.394718,-71.120083,0,2026-03-31 15:12:54,18,73870239,87,MBTA
y3131,42.406131,-71.132229,1,2026-03-31 15:12:51,10,73870200,87,MBTA
y2043,42.362517,-71.089114,0,2026-03-31 15:12:52,2,73869043,85,MBTA
y3147,42.36151,-71.10006,0,2026-03-31 15:12:44,1,73869709,70,MBTA
y3142,42.364185,-71.170453,1,2026-03-31 15:12:54,30,73869596,70,MBTA
y2097,42.36308,-71.09983,1,2026-03-31 15:12:39,49,73869687,70,MBTA
y2095,42.376286,-71.245258,1,2026-03-31 15:12:52,8,73869547,70,MBTA
y2063,42.361649,-71.115204,1,2026-03-31 15:12:53,33,73869573,70,MBTA
y2029,42.377477,-71.228053,0,2026-03-31 15:12:39,38,73869542,70,MBTA
y2003,42.36309,-71.15899,0,2026-03-31 15:12:39,17,73869543,70,MBTA
y1965,42.38142,-71.26204,1,2026-03-31 15:12:39,1,73869540,70,MBTA
y1951,42.364013,-71.120896,0,2026-03-31 15:12:55,8,73869654,70,MBTA
y1928,42.377454,-71.228544,0,2026-03-31 15:12:54,38,73869558,70,MBTA
y1875,42.33338,-71.0737,0,2026-03-31 15:13:32,6,73601858,1,MBTA
y1864,42.358959,-71.093609,1,2026-03-31 15:13:58,10,73602176,1,MBTA
y1811,42.334944,-71.075097,1,2026-03-31 15:13:53,18,73604084,1,MBTA
y1807,42.329907,-71.083739,0,2026-03-31 15:13:46,1,73604022,1,MBTA
y1796,42.360585,-71.09553,1,2026-03-31 15:13:58,1,73604081,1,MBTA
y1777,42.365255,-71.103484,0,2026-03-31 15:13:59,18,73604109,1,MBTA
y1770,42.348528,-71.088558,0,2026-03-31 15:13:52,14,73601860,1,MBTA
y1760,42.349066,-71.088649,1,2026-03-31 15:13:58,12,73602172,1,MBTA
y1747,42.37312,-71.1177,1,2026-03-31 15:13:45,1,73602177,1,MBTA
y1743,42.342519,-71.084639,0,2026-03-31 15:13:33,11,73601849,1,MBTA
y1730,42.329903,-71.083464,0,2026-03-31 15:13:48,1,73601862,1,MBTA
y1914,42.285705,-71.064366,0,2026-03-31 15:13:57,29,73602590,23,MBTA
y1902,42.32362,-71.08254,1,2026-03-31 15:13:44,22,73601380,23,MBTA
y1893,42.332852,-71.092459,0,2026-03-31 15:13:53,2,73604288,23,MBTA
y1891,42.30969,-71.08272,0,2026-03-31 15:13:44,16,73602597,23,MBTA
y1843,42.329013,-71.085303,0,2026-03-31 15:13:52,6,73604238,23,MBTA
y1838,42.290028,-71.070031,0,2026-03-31 15:13:53,26,73602591,23,MBTA
y1833,42.339362,-71.058382,0,2026-03-31 15:13:58,1,73604250,23,MBTA
y1830,42.300277,-71.074695,1,2026-03-31 15:13:57,9,73601386,23,MBTA
y1825,42.33709,-71.08817,0,2026-03-31 15:13:10,1,73604229,23,MBTA
y1813,42.286276,-71.064486,0,2026-03-31 15:14:01,28,73603702,23,MBTA
y1802,42.323423,-71.082522,1,2026-03-31 15:13:43,22,73601383,23,MBTA
y1794,42.336208,-71.087562,0,2026-03-31 15:13:33,1,73604237,23,MBTA
y1793,42.30002,-71.074359,0,2026-03-31 15:13:55,21,73602599,23,MBTA
y1786,42.284115,-71.064056,1,2026-03-31 15:13:44,1,73601385,23,MBTA
y1755,42.312658,-71.083202,0,2026-03-31 15:13:45,14,73602598,23,MBTA
y1746,42.290137,-71.070102,1,2026-03-31 15:13:57,4,73601382,23,MBTA
y1271,42.327033,-71.083295,0,2026-03-31 15:14:00,7,73766549,28,MBTA
y1269,42.331411,-71.093193,1,2026-03-31 15:14:02,35,73766546,28,MBTA
y1265,42.310717,-71.083247,1,2026-03-31 15:14:01,21,73766493,28,MBTA
y1263,42.30987,-71.08284,0,2026-03-31 15:13:43,21,73766456,28,MBTA
y1253,42.305645,-71.080213,1,2026-03-31 15:13:46,1,73766452,28,MBTA
y1251,42.274156,-71.09362,0,2026-03-31 15:13:54,30,73766455,28,MBTA
y1224,42.26708,-71.0919,1,2026-03-31 15:13:30,1,73766453,28,MBTA
y1217,42.269521,-71.093618,1,2026-03-31 15:13:52,3,73766457,28,MBTA
y1210,42.286014,-71.090677,1,2026-03-31 15:13:52,10,73766476,28,MBTA
y1209,42.26746,-71.091466,0,2026-03-31 15:13:59,35,73766459,28,MBTA
y1207,42.312275,-71.083044,0,2026-03-31 15:13:43,14,73766608,28,MBTA
y1201,42.329181,-71.083359,1,2026-03-31 15:14:01,31,73766533,28,MBTA
y1610,42.287303,-71.15018,0,2026-03-31 15:13:58,34,74213843_2,37,MBTA
y1262,42.336438,-71.09922,0,2026-03-31 15:14:00,9,73767315,39,MBTA
y1261,42.329223,-71.110854,0,2026-03-31 15:13:46,14,73767314,39,MBTA
y1260,42.345558,-71.081624,0,2026-03-31 15:13:53,4,73767318,39,MBTA
y1258,42.34762,-71.07445,0,2026-03-31 15:13:35,1,73767320,39,MBTA
y1257,42.338868,-71.092552,1,2026-03-31 15:13:59,19,73767399,39,MBTA
y1254,42.299608,-71.114311,1,2026-03-31 15:14:02,1,73767345,39,MBTA
y1252,42.312826,-71.114177,1,2026-03-31 15:13:55,6,73767359,39,MBTA
y1250,42.299568,-71.114417,1,2026-03-31 15:13:49,1,73767322,39,MBTA
y1219,42.350436,-71.075453,1,2026-03-31 15:13:52,25,73767313,39,MBTA
y1215,42.323647,-71.112368,0,2026-03-31 15:14:00,9,73767374,39,MBTA
y3292,42.350901,-71.113061,0,2026-03-31 15:13:58,6,73584601,57,MBTA
y3288,42.34906005859375,-71.09586334228516,0,2026-03-31 15:13:53,1,73584606,57,MBTA
y3284,42.35168,-71.120796,1,2026-03-31 15:13:57,28,73584535,57,MBTA
y3256,42.34938,-71.152883,0,2026-03-31 15:13:57,18,73584603,57,MBTA
y3253,42.353176,-71.133992,1,2026-03-31 15:13:57,25,73584546,57,MBTA
y3223,42.357864,-71.184604,0,2026-03-31 15:14:00,30,73584602,57,MBTA
y3218,42.353194,-71.133027,0,2026-03-31 15:14:00,11,73584604,57,MBTA
y3203,42.350677490234375,-71.16859436035156,1,2026-03-31 15:13:57,12,73584547,57,MBTA
y3200,42.36392593383789,-71.18511962890625,1,2026-03-31 15:13:51,1,73584776,57,MBTA
y3285,42.331704,-71.095425,1,2026-03-31 15:13:59,31,73583995,66,MBTA
y3281,42.375462,-71.119414,1,2026-03-31 15:13:59,1,73583997,66,MBTA
y3278,42.3773,-71.12004,1,2026-03-31 15:13:10,1,73583996,66,MBTA
y3271,42.347026,-71.128599,1,2026-03-31 15:13:57,9,73583774,66,MBTA
y3270,42.331412,-71.094255,1,2026-03-31 15:13:59,23,73583776,66,MBTA
y3269,42.35007095336914,-71.1307373046875,0,2026-03-31 15:13:55,21,73583871,66,MBTA
y3264,42.352919,-71.132497,1,2026-03-31 15:13:56,15,73583988,66,MBTA
y3258,42.331365,-71.092716,0,2026-03-31 15:13:58,5,73583875,66,MBTA
y3257,42.329429626464844,-71.08386993408203,0,2026-03-31 15:13:53,1,73583877,66,MBTA
y3252,42.373477935791016,-71.11891174316406,1,2026-03-31 15:13:45,1,73584001,66,MBTA
y3251,42.369349,-71.122829,1,2026-03-31 15:13:55,4,73583990,66,MBTA
y3243,42.336145,-71.120747,1,2026-03-31 15:13:57,22,73583998,66,MBTA
y3232,42.35203,-71.13186,0,2026-03-31 15:13:10,22,73583873,66,MBTA
y3219,42.333426,-71.118793,0,2026-03-31 15:13:45,14,73583874,66,MBTA
y3217,42.333152,-71.109748,1,2026-03-31 15:13:59,26,73583992,66,MBTA
y3205,42.350983,-71.131363,1,2026-03-31 15:13:52,7,73584738,66,MBTA
y1924,42.331226,-71.092552,1,2026-03-31 15:14:00,24,73603240,66,MBTA
y3152,42.391584,-71.03868,1,2026-03-31 15:13:57,21,73901930,111,MBTA
y3148,42.40401,-71.03598,1,2026-03-31 15:13:10,11,73901853,111,MBTA
y3130,42.367694,-71.059075,1,2026-03-31 15:13:59,22,73901735,111,MBTA
y3128,42.405621,-71.029854,0,2026-03-31 15:13:56,18,73901712,111,MBTA
y2089,42.38766,-71.07332,0,2026-03-31 15:13:33,1,73901933,111,MBTA
y2082,42.371129,-71.065743,0,2026-03-31 15:13:54,3,73901754,111,MBTA
y2074,42.391091,-71.035124,0,2026-03-31 15:14:00,6,73901804,111,MBTA
y2061,42.405214,-71.032658,1,2026-03-31 15:13:57,8,73901969,111,MBTA
y2058,42.4034,-71.03607,0,2026-03-31 15:13:40,15,73901816,111,MBTA
y2032,42.36258,-71.05731,0,2026-03-31 15:13:33,1,73901737,111,MBTA
y2028,42.392602,-71.03412,0,2026-03-31 15:13:56,7,73901740,111,MBTA
y2016,42.363228,-71.056762,0,2026-03-31 15:14:00,2,73901736,111,MBTA
y2014,42.402176,-71.035211,0,2026-03-31 15:13:55,14,73901892,111,MBTA
y2012,42.36182,-71.05775,0,2026-03-31 15:13:44,1,73901842,111,MBTA
y1998,42.4157,-71.03296,1,2026-03-31 15:13:36,1,73901777,111,MBTA
y2053,42.356362,-71.130885,0,2026-03-31 15:13:58,16,73870779,64,MBTA
y1993,42.35756,-71.162,1,2026-03-31 15:13:33,4,73870780,64,MBTA
y1979,42.362938,-71.084822,1,2026-03-31 15:13:38,28,73870836,64,MBTA
y0783,42.299878,-71.061529,0,2026-03-31 15:13:58,1,74122219,201,MBTA
y1707,42.276078,-71.125788,0,2026-03-31 15:13:58,15,74213561,50,MBTA
y1690,42.291649,-71.122665,1,2026-03-31 15:13:53,24,74213400,50,MBTA
y1687,42.328707,-71.083657,1,2026-03-31 15:13:57,20,74213191,42,MBTA
y1683,42.324365,-71.088627,1,2026-03-31 15:13:51,17,74213300,42,MBTA
y1668,42.300287,-71.113314,1,2026-03-31 15:14:01,2,74213200,42,MBTA
y3149,42.377485,-71.089608,1,2026-03-31 15:13:52,32,73870323,87,MBTA
y3145,42.379423,-71.095062,0,2026-03-31 15:13:49,5,73870262,87,MBTA
y3139,42.395527,-71.120068,0,2026-03-31 15:13:52,18,73870239,87,MBTA
y3131,42.404061,-71.128739,1,2026-03-31 15:13:59,12,73870200,87,MBTA
y2043,42.36536,-71.090089,0,2026-03-31 15:13:56,3,73869043,85,MBTA
y3147,42.3618,-71.10058,0,2026-03-31 15:13:44,1,73869709,70,MBTA
y3142,42.363762,-71.166574,1,2026-03-31 15:13:57,31,73869596,70,MBTA
y2097,42.360954,-71.09903,1,2026-03-31 15:13:58,50,73869687,70,MBTA
y2095,42.376286,-71.242091,1,2026-03-31 15:13:51,9,73869547,70,MBTA
y2063,42.362559,-71.112746,1,2026-03-31 15:13:56,34,73869573,70,MBTA
y2029,42.377349,-71.228858,0,2026-03-31 15:13:56,38,73869542,70,MBTA
y2003,42.363381,-71.162357,0,2026-03-31 15:14:01,18,73869543,70,MBTA
y1965,42.38142,-71.26204,1,2026-03-31 15:13:39,1,73869540,70,MBTA
y1951,42.363547,-71.125316,0,2026-03-31 15:13:44,9,73869654,70,MBTA
y1928,42.377255,-71.229785,0,2026-03-31 15:14:00,39,73869558,70,MBTA
y1875,42.333986,-71.073722,0,2026-03-31 15:14:39,6,73601858,1,MBTA
y1864,42.357438,-71.09276,1,2026-03-31 15:15:05,11,73602176,1,MBTA
y1811,42.333849,-71.073596,1,2026-03-31 15:15:05,19,73604084,1,MBTA
y1807,42.32987,-71.08373,0,2026-03-31 15:14:43,1,73604022,1,MBTA
y1796,42.362184,-71.098562,1,2026-03-31 15:15:10,1,73604081,1,MBTA
y1777,42.365709,-71.104208,0,2026-03-31 15:15:04,19,73604109,1,MBTA
y1770,42.35324,-71.09067,0,2026-03-31 15:15:12,14,73601860,1,MBTA
y1760,42.34883,-71.08846,1,2026-03-31 15:14:39,12,73602172,1,MBTA
y1747,42.37312,-71.1177,1,2026-03-31 15:14:15,1,73602177,1,MBTA
y1743,42.3454,-71.086773,0,2026-03-31 15:15:04,12,73601849,1,MBTA
y1730,42.3298,-71.08344,0,2026-03-31 15:14:46,1,73601862,1,MBTA
y1914,42.284125,-71.0648,0,2026-03-31 15:15:04,29,73602590,23,MBTA
y1902,42.32479,-71.082974,1,2026-03-31 15:15:08,23,73601380,23,MBTA
y1893,42.331134,-71.092551,0,2026-03-31 15:15:02,2,73604288,23,MBTA
y1891,42.308393,-71.083254,0,2026-03-31 15:15:04,16,73602597,23,MBTA
y1843,42.329013,-71.085318,0,2026-03-31 15:15:06,6,73604238,23,MBTA
y1838,42.286752,-71.064684,0,2026-03-31 15:15:05,28,73602591,23,MBTA
y1833,42.34033,-71.05708,0,2026-03-31 15:15:10,1,73604250,23,MBTA
y1830,42.302875,-71.078139,1,2026-03-31 15:15:06,11,73601386,23,MBTA
y1825,42.33708,-71.08818,0,2026-03-31 15:14:10,1,73604229,23,MBTA
y1813,42.286138,-71.064289,0,2026-03-31 15:15:09,29,73603702,23,MBTA
y1802,42.324663,-71.082895,1,2026-03-31 15:15:06,23,73601383,23,MBTA
y1794,42.337095,-71.088603,0,2026-03-31 15:15:12,1,73604237,23,MBTA
y1793,42.29872,-71.07316,0,2026-03-31 15:15:11,21,73602599,23,MBTA
y1786,42.28419,-71.06398,1,2026-03-31 15:14:39,1,73601385,23,MBTA
y1755,42.311881,-71.082958,0,2026-03-31 15:14:41,14,73602598,23,MBTA
y1746,42.290256,-71.07128,1,2026-03-31 15:15:09,5,73601382,23,MBTA
y1271,42.326129,-71.083486,0,2026-03-31 15:14:45,7,73766549,28,MBTA
y1269,42.332787,-71.092518,1,2026-03-31 15:15:04,36,73766546,28,MBTA
y1265,42.313446,-71.083646,1,2026-03-31 15:15:10,23,73766493,28,MBTA
y1263,42.30814,-71.083455,0,2026-03-31 15:15:07,21,73766456,28,MBTA
y1253,42.303514,-71.083799,1,2026-03-31 15:15:10,1,73766452,28,MBTA
y1251,42.272313,-71.093733,0,2026-03-31 15:15:10,32,73766455,28,MBTA
y1224,42.26708,-71.0919,1,2026-03-31 15:13:30,1,73766453,28,MBTA
y1217,42.271661,-71.093516,1,2026-03-31 15:15:10,3,73766457,28,MBTA
y1210,42.287206,-71.09035,1,2026-03-31 15:15:07,11,73766476,28,MBTA
y1209,42.266968,-71.092584,1,2026-03-31 15:15:07,1,73766450,28,MBTA
y1207,42.311587,-71.082962,0,2026-03-31 15:14:34,14,73766608,28,MBTA
y1201,42.329145,-71.084223,1,2026-03-31 15:15:08,32,73766533,28,MBTA
y1610,42.28659,-71.154081,0,2026-03-31 15:15:12,36,74213843_2,37,MBTA
y1262,42.336028,-71.10004,0,2026-03-31 15:14:58,9,73767315,39,MBTA
y1261,42.326573,-71.111357,0,2026-03-31 15:15:08,15,73767314,39,MBTA
y1260,42.345062,-71.082117,0,2026-03-31 15:15:10,4,73767318,39,MBTA
y1258,42.34761,-71.07445,0,2026-03-31 15:14:35,1,73767320,39,MBTA
y1257,42.340098,-71.089606,1,2026-03-31 15:15:00,20,73767399,39,MBTA
y1254,42.29969,-71.11436,1,2026-03-31 15:14:44,1,73767345,39,MBTA
y1252,42.315731,-71.114026,1,2026-03-31 15:15:07,7,73767359,39,MBTA
y1250,42.29949,-71.1145,1,2026-03-31 15:14:44,1,73767322,39,MBTA
y1219,42.349054,-71.074794,1,2026-03-31 15:15:10,26,73767313,39,MBTA
y1215,42.322073,-71.112186,0,2026-03-31 15:15:05,10,73767374,39,MBTA
y3292,42.351287,-71.115583,0,2026-03-31 15:14:53,6,73584601,57,MBTA
y3288,42.34906005859375,-71.09577941894531,0,2026-03-31 15:15:03,1,73584606,57,MBTA
y3284,42.351226806640625,-71.117431640625,1,2026-03-31 15:15:08,30,73584535,57,MBTA
y3256,42.349303,-71.156054,0,2026-03-31 15:15:05,19,73584603,57,MBTA
y3253,42.35309600830078,-71.13314056396484,1,2026-03-31 15:15:02,26,73584546,57,MBTA
y3223,42.35805130004883,-71.1846923828125,0,2026-03-31 15:15:03,30,73584602,57,MBTA
y3222,42.34888,-71.096918,0,2026-03-31 15:15:06,1,73584605,57,MBTA
y3218,42.353614807128906,-71.13690948486328,0,2026-03-31 15:15:07,12,73584604,57,MBTA
y3203,42.350241,-71.165283,1,2026-03-31 15:15:09,14,73584547,57,MBTA
y3200,42.36392593383789,-71.18511962890625,1,2026-03-31 15:15:01,1,73584776,57,MBTA
y3285,42.331523,-71.09476,1,2026-03-31 15:14:53,31,73583995,66,MBTA
y3281,42.37481,-71.11906,1,2026-03-31 15:15:10,1,73583997,66,MBTA
y3278,42.37733,-71.12012,1,2026-03-31 15:14:16,1,73583996,66,MBTA
y3271,42.34467,-71.125792,1,2026-03-31 15:15:07,10,73583774,66,MBTA
y3270,42.331147,-71.090421,1,2026-03-31 15:15:09,25,73583776,66,MBTA
y3269,42.351566314697266,-71.13165283203125,0,2026-03-31 15:15:06,22,73583871,66,MBTA
y3264,42.35309982299805,-71.13238525390625,1,2026-03-31 15:15:08,15,73583988,66,MBTA
y3258,42.33147048950195,-71.0941390991211,0,2026-03-31 15:15:08,6,73583875,66,MBTA
y3257,42.329429626464844,-71.08386993408203,0,2026-03-31 15:15:03,1,73583877,66,MBTA
y3252,42.375566,-71.119597,1,2026-03-31 15:15:08,1,73584001,66,MBTA
y3251,42.367959,-71.124108,1,2026-03-31 15:15:06,4,73583990,66,MBTA
y3243,42.33338165283203,-71.11881256103516,1,2026-03-31 15:15:08,23,73583998,66,MBTA
y3232,42.35263,-71.13207,0,2026-03-31 15:14:10,22,73583873,66,MBTA
y3219,42.335596,-71.119973,0,2026-03-31 15:15:06,15,73583874,66,MBTA
y3217,42.33349,-71.106185,1,2026-03-31 15:14:59,27,73583992,66,MBTA
y3205,42.350624084472656,-71.13119506835938,1,2026-03-31 15:15:09,7,73584738,66,MBTA
y1924,42.330847,-71.089034,1,2026-03-31 15:15:08,26,73603240,66,MBTA
y3152,42.385893,-71.046658,1,2026-03-31 15:14:59,22,73901930,111,MBTA
y3148,42.402092,-71.035455,1,2026-03-31 15:15:07,13,73901853,111,MBTA
y3130,42.365642,-71.058446,1,2026-03-31 15:15:08,22,73901735,111,MBTA
y3128,42.409288,-71.029889,0,2026-03-31 15:15:06,21,73901712,111,MBTA
y2089,42.38766,-71.07332,0,2026-03-31 15:14:41,1,73901933,111,MBTA
y2082,42.375816,-71.056029,0,2026-03-31 15:15:08,3,73901754,111,MBTA
y2074,42.393461,-71.032995,0,2026-03-31 15:15:06,8,73901804,111,MBTA
y2061,42.404884,-71.035471,1,2026-03-31 15:14:49,10,73901969,111,MBTA
y2058,42.404777,-71.035032,0,2026-03-31 15:15:08,16,73901816,111,MBTA
y2032,42.36258,-71.05731,0,2026-03-31 15:14:33,1,73901737,111,MBTA
y2028,42.393874,-71.032868,0,2026-03-31 15:15:08,8,73901740,111,MBTA
y2016,42.36462,-71.058201,0,2026-03-31 15:15:04,2,73901736,111,MBTA
y2014,42.402694,-71.036217,0,2026-03-31 15:15:08,14,73901892,111,MBTA
y2012,42.361795,-71.057722,0,2026-03-31 15:14:58,1,73901842,111,MBTA
y1998,42.41569,-71.03296,1,2026-03-31 15:14:36,1,73901777,111,MBTA
y1927,42.383635,-71.076515,0,2026-03-31 15:15:07,1,73901751,111,MBTA
y2053,42.355312,-71.133497,0,2026-03-31 15:15:10,16,73870779,64,MBTA
y1993,42.358073,-71.157618,1,2026-03-31 15:15:08,4,73870780,64,MBTA
y1979,42.362384,-71.084304,1,2026-03-31 15:15:04,28,73870836,64,MBTA
y0783,42.299731,-71.062278,0,2026-03-31 15:14:35,1,74122219,201,MBTA
y1707,42.274681,-71.127913,0,2026-03-31 15:15:09,16,74213561,50,MBTA
y1690,42.292597,-71.121563,1,2026-03-31 15:14:58,25,74213400,50,MBTA
y1687,42.329308,-71.083837,0,2026-03-31 15:15:11,1,74213193,42,MBTA
y1683,42.328134,-71.086702,1,2026-03-31 15:15:07,19,74213300,42,MBTA
y1668,42.301802,-71.112039,1,2026-03-31 15:15:11,2,74213200,42,MBTA
y3149,42.376599,-71.087691,1,2026-03-31 15:15:08,33,73870323,87,MBTA
y3145,42.380232,-71.096615,0,2026-03-31 15:15:08,6,73870262,87,MBTA
y3139,42.396576,-71.121622,0,2026-03-31 15:15:07,19,73870239,87,MBTA
y3131,42.401599,-71.126561,1,2026-03-31 15:15:07,14,73870200,87,MBTA
y2043,42.365945,-71.091431,0,2026-03-31 15:15:03,3,73869043,85,MBTA
y3147,42.362288,-71.100307,0,2026-03-31 15:15:09,1,73869709,70,MBTA
y3142,42.363236,-71.16187,1,2026-03-31 15:15:06,33,73869596,70,MBTA
y2097,42.36145,-71.10009,1,2026-03-31 15:14:39,50,73869687,70,MBTA
y2095,42.376074,-71.236924,1,2026-03-31 15:15:06,10,73869547,70,MBTA
y2063,42.363511,-71.109925,1,2026-03-31 15:15:07,35,73869573,70,MBTA
y2029,42.377183,-71.23002,0,2026-03-31 15:15:03,39,73869542,70,MBTA
y2003,42.363895,-71.166464,0,2026-03-31 15:15:08,19,73869543,70,MBTA
y1965,42.38142,-71.26204,1,2026-03-31 15:14:39,1,73869540,70,MBTA
y1951,42.363345,-71.129093,0,2026-03-31 15:15:10,10,73869654,70,MBTA
y1928,42.376874,-71.23286,0,2026-03-31 15:15:11,39,73869558,70,MBTA
y1875,42.334724,-71.074729,0,2026-03-31 15:16:15,6,73601858,1,MBTA
y1864,42.352776,-71.090404,1,2026-03-31 15:16:13,11,73602176,1,MBTA
y1811,42.33373,-71.07368,1,2026-03-31 15:16:11,19,73604084,1,MBTA
y1807,42.32988,-71.08372,0,2026-03-31 15:16:11,1,73604022,1,MBTA
